cohort,group,site,sex,ctl_bw6,ctl_median,n_ctl,n_tx,log_hr,se,hr,control_km_median,treated_km_median,median_gain_pct,control_cluster,sex_specific_control
C2006,Sim_hi,TJL,m,42.06666666666667,726.5,120,60,-0.1064900221783148,0.1702886249401726,0.8989840180187111,808.0,780.0,-3.4653465346534653,C2006|TJL,C2006|TJL|m
C2006,Sim_hi,TJL,f,29.661016949152543,848.0,96,48,0.0795916934942317,0.1929505875065537,1.0828448448049934,915.0,869.0,-5.027322404371585,C2006|TJL,C2006|TJL|f
C2006,Sim_hi,UM,m,34.34672885981309,846.0,111,54,-0.060966070699472,0.1681746930650104,0.9408551617919986,869.0,878.0,1.0356731875719218,C2006|UM,C2006|UM|m
C2006,Sim_hi,UM,f,26.037931,893.0,88,48,-0.0481028520277163,0.181083487697399,0.9530357603760278,891.0,890.0,-0.1122334455667789,C2006|UM,C2006|UM|f
C2006,Sim_lo,TJL,m,42.06666666666667,726.5,120,60,-0.2732772782380788,0.1692122659867742,0.7608817824166947,808.0,812.0,0.49504950495049505,C2006|TJL,C2006|TJL|m
C2006,Sim_lo,TJL,f,29.661016949152543,848.0,96,47,0.1765909920439995,0.1929740374921134,1.1931429883396956,915.0,897.0,-1.9672131147540983,C2006|TJL,C2006|TJL|f
C2006,Sim_lo,UM,m,34.34672885981309,846.0,111,53,-0.0546642523126974,0.1690031590541867,0.94680298150593,869.0,880.0,1.2658227848101267,C2006|UM,C2006|UM|m
C2006,Sim_lo,UM,f,26.037931,893.0,88,48,-0.1876448169444874,0.1819306691393158,0.8289090694093723,891.0,922.0,3.479236812570146,C2006|UM,C2006|UM|f
C2007,Cur,TJL,m,42.81609195402299,698.0,99,51,-0.1409986412812179,0.1782230202270858,0.8684904917312094,728.0,800.0,9.89010989010989,C2007|TJL,C2007|TJL|m
C2007,Cur,TJL,f,30.15909090909091,835.5,98,44,-0.1155681439933924,0.1865704088293572,0.8908598634199845,860.0,948.0,10.232558139534884,C2007|TJL,C2007|TJL|f
C2007,Cur,UM,m,36.754761797619054,777.5,96,57,-0.2020690072072216,0.1856171362656927,0.8170385444486805,793.0,838.0,5.674653215636822,C2007|UM,C2007|UM|m
C2007,Cur,UM,f,28.75348836046512,900.0,91,44,-0.0149328953633895,0.1850381565396897,0.9851780473998354,900.0,881.0,-2.111111111111111,C2007|UM,C2007|UM|f
C2007,GTE,TJL,m,42.81609195402299,698.0,99,51,-0.0943843608231658,0.1836566681527909,0.9099329524398564,728.0,769.0,5.631868131868132,C2007|TJL,C2007|TJL|m
C2007,GTE,TJL,f,30.15909090909091,835.5,98,44,0.0142688941906425,0.1899516840222675,1.0143711807878577,860.0,937.0,8.953488372093023,C2007|TJL,C2007|TJL|f
C2007,GTE,UM,m,36.754761797619054,777.5,96,51,-0.3406985218923806,0.1769515794893462,0.7112733092174434,793.0,887.0,11.853720050441362,C2007|UM,C2007|UM|m
C2007,GTE,UM,f,28.75348836046512,900.0,91,42,-0.0198160722855648,0.1902535889813022,0.980378975589214,900.0,937.0,4.111111111111111,C2007|UM,C2007|UM|f
C2007,MCTO,TJL,m,42.81609195402299,698.0,99,51,-0.0130922571572378,0.1778452337569527,0.9869930736446324,728.0,738.0,1.3736263736263736,C2007|TJL,C2007|TJL|m
C2007,MCTO,TJL,f,30.15909090909091,835.5,98,44,-0.059371991004824,0.1858369695202439,0.942356155935312,860.0,899.0,4.534883720930233,C2007|TJL,C2007|TJL|f
C2007,MCTO,UM,m,36.754761797619054,777.5,96,51,-0.378761237519484,0.1828379140088946,0.6847090759884623,793.0,860.0,8.448928121059268,C2007|UM,C2007|UM|m
C2007,MCTO,UM,f,28.75348836046512,900.0,91,48,-0.1674158476585844,0.1854362407713786,0.8458477943663204,900.0,905.0,0.5555555555555556,C2007|UM,C2007|UM|f
C2007,OAA,TJL,m,42.81609195402299,698.0,99,51,0.1408755483300082,0.1789818378463522,1.151281360180821,728.0,749.0,2.8846153846153846,C2007|TJL,C2007|TJL|m
C2007,OAA,TJL,f,30.15909090909091,835.5,98,44,-0.1515125896755735,0.1848964750715009,0.8594070625487156,860.0,951.0,10.581395348837209,C2007|TJL,C2007|TJL|f
C2007,OAA,UM,m,36.754761797619054,777.5,96,51,-0.2887250784639567,0.1838568485968292,0.7492181532971525,793.0,845.0,6.557377049180328,C2007|UM,C2007|UM|m
C2007,OAA,UM,f,28.75348836046512,900.0,91,46,-0.1275949375249942,0.1820674209840013,0.8802098469230287,900.0,920.0,2.2222222222222223,C2007|UM,C2007|UM|f
C2007,Res,TJL,m,42.81609195402299,698.0,99,51,-0.1137856073588688,0.1777139898436771,0.8924492699295694,728.0,754.0,3.5714285714285716,C2007|TJL,C2007|TJL|m
C2007,Res,TJL,f,30.15909090909091,835.5,98,44,-0.1411230999964093,0.1854294998133036,0.8683824072466201,860.0,939.0,9.186046511627907,C2007|TJL,C2007|TJL|f
C2007,Res,UM,m,36.754761797619054,777.5,96,51,-0.1623727945986826,0.1754616320645707,0.8501242237407193,793.0,869.0,9.583858764186633,C2007|UM,C2007|UM|m
C2007,Res,UM,f,28.75348836046512,900.0,91,44,-0.1113536221649801,0.1903086514512228,0.8946223346999497,900.0,936.0,4.0,C2007|UM,C2007|UM|f
C2009,17aE2,TJL,m,43.464646464646464,807.0,102,54,-0.0605542877421304,0.1718696284665206,0.9412426696920504,810.0,828.0,2.2222222222222223,C2009|TJL,C2009|TJL|m
C2009,17aE2,TJL,f,32.71666666666667,785.0,96,48,-0.0697032547509272,0.1994765883224137,0.9326705443985788,908.0,882.0,-2.8634361233480177,C2009|TJL,C2009|TJL|f
C2009,17aE2,UM,m,35.86105234736842,907.0,99,51,-0.2613364361870554,0.1835370024047115,0.770021812828416,925.0,949.0,2.5945945945945947,C2009|UM,C2009|UM|m
C2009,17aE2,UM,f,28.29325835955056,886.5,92,44,0.2055941474509678,0.1902484046839187,1.2282546125594855,896.0,910.0,1.5625,C2009|UM,C2009|UM|f
C2009,17aE2,UT,m,44.64040406060607,704.0,99,51,-0.6189888432248798,0.1876902558067199,0.5384886588575257,704.0,900.0,27.84090909090909,C2009|UT,C2009|UT|m
C2009,17aE2,UT,f,34.88804328260869,865.5,92,44,-0.0938360789458781,0.1866645223309105,0.9104319889810706,864.0,903.0,4.513888888888889,C2009|UT,C2009|UT|f
C2009,ACA,TJL,m,43.464646464646464,807.0,102,54,-0.5867475353609682,0.1717308768812598,0.5561331497907267,810.0,974.0,20.246913580246915,C2009|TJL,C2009|TJL|m
C2009,ACA,TJL,f,32.71666666666667,785.0,96,48,-0.225898884137602,0.2045799744335377,0.7977987676977136,908.0,911.0,0.3303964757709251,C2009|TJL,C2009|TJL|f
C2009,ACA,UM,m,35.86105234736842,907.0,99,51,-0.3479367049723355,0.1800632199331432,0.7061435701767261,925.0,999.0,8.0,C2009|UM,C2009|UM|m
C2009,ACA,UM,f,28.29325835955056,886.5,92,44,-0.2872282653447476,0.1894396785483352,0.7503404325697924,896.0,960.0,7.142857142857143,C2009|UM,C2009|UM|f
C2009,ACA,UT,m,44.64040406060607,704.0,99,51,-1.2617236863190064,0.2059553474481425,0.2831655170744188,704.0,981.0,39.34659090909091,C2009|UT,C2009|UT|m
C2009,ACA,UT,f,34.88804328260869,865.5,92,44,-0.4128996310883765,0.1915778759365461,0.6617286964839155,864.0,942.0,9.027777777777779,C2009|UT,C2009|UT|f
C2009,MB,TJL,m,43.464646464646464,807.0,102,54,0.3281014521971745,0.1730375237278101,1.3883298142549874,810.0,701.0,-13.45679012345679,C2009|TJL,C2009|TJL|m
C2009,MB,TJL,f,32.71666666666667,785.0,96,48,-0.0567638459138909,0.2013757545585773,0.9448171654572084,908.0,862.0,-5.066079295154185,C2009|TJL,C2009|TJL|f
C2009,MB,UM,m,35.86105234736842,907.0,99,51,0.0457314060937738,0.1882755427614409,1.046793210916788,925.0,905.0,-2.1621621621621623,C2009|UM,C2009|UM|m
C2009,MB,UM,f,28.29325835955056,886.5,92,44,-0.3688607625166363,0.1878996407751451,0.6915216894870632,896.0,998.0,11.383928571428571,C2009|UM,C2009|UM|f
C2009,MB,UT,m,44.64040406060607,704.0,99,51,0.0018886548159179,0.1752286743534586,1.001890439447766,704.0,699.0,-0.7102272727272727,C2009|UT,C2009|UT|m
C2009,MB,UT,f,34.88804328260869,865.5,92,44,-0.0401125751820286,0.1852105806440692,0.9606812841942156,864.0,889.0,2.8935185185185186,C2009|UT,C2009|UT|f
C2009,Rapa_hi,TJL,m,43.464646464646464,807.0,102,54,-0.4631517850225735,0.1852411958230035,0.6292971073830551,810.0,835.0,3.0864197530864197,C2009|TJL,C2009|TJL|m
C2009,Rapa_hi,TJL,f,32.71666666666667,785.0,96,48,-1.358485471759406,0.266785368459158,0.2570497914608735,908.0,1086.0,19.60352422907489,C2009|TJL,C2009|TJL|f
C2009,Rapa_hi,UM,m,35.86105234736842,907.0,99,51,-0.5741413721312775,0.1990344678504987,0.5631882303733388,925.0,1077.0,16.43243243243243,C2009|UM,C2009|UM|m
C2009,Rapa_hi,UM,f,28.29325835955056,886.5,92,44,-1.5233142888425018,0.2166616113226698,0.2179882124811131,896.0,1162.0,29.6875,C2009|UM,C2009|UM|f
C2009,Rapa_hi,UT,m,44.64040406060607,704.0,99,51,-0.5753651879321521,0.197743254602935,0.5624994132967239,704.0,920.0,30.681818181818183,C2009|UT,C2009|UT|m
C2009,Rapa_hi,UT,f,34.88804328260869,865.5,92,44,-1.639535010858527,0.2255997147774663,0.1940702618781583,864.0,1146.0,32.638888888888886,C2009|UT,C2009|UT|f
C2009,Rapa_lo,TJL,m,43.464646464646464,807.0,102,54,0.1321049216767341,0.1707043616170984,1.1412280525466263,810.0,757.0,-6.54320987654321,C2009|TJL,C2009|TJL|m
